Date MAPE
2008-7 1.057075564858944
2009-1 1.154506418401644
2009-7 1.057249959959445
2010-1 1.147625656275021
2010-7 1.062371171906386
2011-1 1.2237141568619723
2011-7 1.067607545136708
2012-1 0.9843132465798972
2012-7 0.9421486031660773
2013-1 1.0227853974072438
2013-7 1.0613217367408128
2014-1 0.8848818412049042
2014-7 0.7204016060288925
2015-1 1.1739571874723185
2015-7 1.0800962531226501
"Max MAPE:" 1.2237141568619723
"Min MAPE:" 0.7204016060288925
"Average MAPE:" 1.0426704230081942
